anio,cod_provincia,provincia,cod_canton,canton,ciiu,vab_miles_usd
2021,17.0,PICHINCHA,1701.0,QUITO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,5341672900.0
2021,17.0,PICHINCHA,1701.0,QUITO,ADMINISTRACIÓN PÚBLICA,1602102310.0
2021,17.0,PICHINCHA,1701.0,QUITO,ENSEÑANZA,909080420.0
2021,17.0,PICHINCHA,1701.0,QUITO,SALUD,1673174340.0
2021,17.0,PICHINCHA,1701.0,QUITO,OTROS SERVICIOS,649638950.0
2021,17.0,PICHINCHA,1701.0,QUITO,ECONOMÍA TOTAL,24631638310.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",217843690.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,MANUFACTURA,104993840.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,6375390.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,CONSTRUCCIÓN,18726530.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,COMERCIO,53216600.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",19683370.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,ALOJAMIENTO Y SERVICIOS DE COMIDA,7198310.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,ACTIVIDADES FINANCIERAS,19959050.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,25113790.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,ADMINISTRACIÓN PÚBLICA,42157860.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,ENSEÑANZA,21165800.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,SALUD,4644030.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,OTROS SERVICIOS,3787310.0
2021,17.0,PICHINCHA,1702.0,CAYAMBE,ECONOMÍA TOTAL,544865570.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",38982940.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,MANUFACTURA,292133310.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,10000630.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,CONSTRUCCIÓN,11987550.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,COMERCIO,48201170.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",49146120.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,ALOJAMIENTO Y SERVICIOS DE COMIDA,13632360.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,ACTIVIDADES FINANCIERAS,11731850.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,16664169.999999998
2021,17.0,PICHINCHA,1703.0,MEJÍA,ADMINISTRACIÓN PÚBLICA,41351550.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,ENSEÑANZA,16595869.999999998
2021,17.0,PICHINCHA,1703.0,MEJÍA,SALUD,1928060.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,OTROS SERVICIOS,2874340.0
2021,17.0,PICHINCHA,1703.0,MEJÍA,ECONOMÍA TOTAL,555229920.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",183602210.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,EXPLOTACIÓN DE MINAS Y CANTERAS,57840.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,MANUFACTURA,15304900.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,4070790.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,CONSTRUCCIÓN,9566750.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,COMERCIO,52946790.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",8896420.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,ALOJAMIENTO Y SERVICIOS DE COMIDA,1952750.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,ACTIVIDADES FINANCIERAS,2584210.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,7066820.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,ADMINISTRACIÓN PÚBLICA,20755740.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,ENSEÑANZA,7437210.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,SALUD,846110.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,OTROS SERVICIOS,1181600.0
2021,17.0,PICHINCHA,1704.0,PEDRO MONCAYO,ECONOMÍA TOTAL,316270140.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",11612430.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,EXPLOTACIÓN DE MINAS Y CANTERAS,909360.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,MANUFACTURA,373067110.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,15356900.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,CONSTRUCCIÓN,30883420.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,COMERCIO,219014000.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",37192770.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,ALOJAMIENTO Y SERVICIOS DE COMIDA,18693020.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,ACTIVIDADES FINANCIERAS,28744160.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,219051770.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,ADMINISTRACIÓN PÚBLICA,67016410.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,ENSEÑANZA,61072340.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,SALUD,31072120.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,OTROS SERVICIOS,15640990.0
2021,17.0,PICHINCHA,1705.0,RUMIÑAHUI,ECONOMÍA TOTAL,1129326800.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",351610.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,MANUFACTURA,777830.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,867130.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,CONSTRUCCIÓN,3116470.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,COMERCIO,7180900.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",1265200.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,ALOJAMIENTO Y SERVICIOS DE COMIDA,2215050.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,ACTIVIDADES FINANCIERAS,1320230.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,1903480.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,ADMINISTRACIÓN PÚBLICA,9875510.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,ENSEÑANZA,2572080.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,SALUD,102330.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,OTROS SERVICIOS,360170.0
2021,17.0,PICHINCHA,1707.0,SAN MIGUEL DE LOS BANCOS,ECONOMÍA TOTAL,31907990.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",2792970.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,MANUFACTURA,459530.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,734260.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,CONSTRUCCIÓN,3343440.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,COMERCIO,9986450.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",1264050.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,ALOJAMIENTO Y SERVICIOS DE COMIDA,491960.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,ACTIVIDADES FINANCIERAS,1111150.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,2413850.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,ADMINISTRACIÓN PÚBLICA,8752590.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,ENSEÑANZA,28405820.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,SALUD,1561200.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,OTROS SERVICIOS,389210.0
2021,17.0,PICHINCHA,1708.0,PEDRO VICENTE MALDONADO,ECONOMÍA TOTAL,61706480.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",11977920.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,MANUFACTURA,5715020.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,1122820.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,CONSTRUCCIÓN,1409140.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,COMERCIO,5296710.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",1237740.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,ALOJAMIENTO Y SERVICIOS DE COMIDA,361370.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,ACTIVIDADES FINANCIERAS,922400.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,1087020.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,ADMINISTRACIÓN PÚBLICA,10517510.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,ENSEÑANZA,4735470.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,SALUD,28480.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,OTROS SERVICIOS,114190.0
2021,17.0,PICHINCHA,1709.0,PUERTO QUITO,ECONOMÍA TOTAL,44525790.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",149432440.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,EXPLOTACIÓN DE MINAS Y CANTERAS,663250.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,MANUFACTURA,241817000.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,25851020.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,CONSTRUCCIÓN,124752080.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,COMERCIO,396677880.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",65317440.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,ALOJAMIENTO Y SERVICIOS DE COMIDA,30780500.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,ACTIVIDADES FINANCIERAS,155156440.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,182580940.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,ADMINISTRACIÓN PÚBLICA,196023730.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,ENSEÑANZA,165364710.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,SALUD,68634260.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,OTROS SERVICIOS,42017950.0
2021,18.0,TUNGURAHUA,1801.0,AMBATO,ECONOMÍA TOTAL,1845069640.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",9818380.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,EXPLOTACIÓN DE MINAS Y CANTERAS,22670.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,MANUFACTURA,40526580.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,41555300.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,CONSTRUCCIÓN,3118180.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,COMERCIO,6297890.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",7707600.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,ALOJAMIENTO Y SERVICIOS DE COMIDA,7485020.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,ACTIVIDADES FINANCIERAS,4493110.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,7570520.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,ADMINISTRACIÓN PÚBLICA,19672410.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,ENSEÑANZA,4162979.9999999995
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,SALUD,945580.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,OTROS SERVICIOS,1931770.0
2021,18.0,TUNGURAHUA,1802.0,BAÑOS,ECONOMÍA TOTAL,155307990.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1867610.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,MANUFACTURA,2156400.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,400950.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,CONSTRUCCIÓN,890260.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,COMERCIO,6647490.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",3160830.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,ALOJAMIENTO Y SERVICIOS DE COMIDA,269020.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,ACTIVIDADES FINANCIERAS,1526080.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,1880940.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,ADMINISTRACIÓN PÚBLICA,5519080.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,ENSEÑANZA,1853280.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,SALUD,290990.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,OTROS SERVICIOS,351930.0
2021,18.0,TUNGURAHUA,1803.0,CEVALLOS,ECONOMÍA TOTAL,26814860.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",738900.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,MANUFACTURA,466430.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,325250.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,CONSTRUCCIÓN,228620.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,COMERCIO,1686210.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",1645340.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,ALOJAMIENTO Y SERVICIOS DE COMIDA,301340.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,ACTIVIDADES FINANCIERAS,316000.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,274490.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,ADMINISTRACIÓN PÚBLICA,4435090.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,ENSEÑANZA,957160.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,SALUD,17750.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,OTROS SERVICIOS,55690.0
2021,18.0,TUNGURAHUA,1804.0,MOCHA,ECONOMÍA TOTAL,11448270.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",7733320.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,MANUFACTURA,1651270.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,452990.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,CONSTRUCCIÓN,828280.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,COMERCIO,2415540.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",706230.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,ALOJAMIENTO Y SERVICIOS DE COMIDA,257339.99999999997
2021,18.0,TUNGURAHUA,1805.0,PATATE,ACTIVIDADES FINANCIERAS,1512000.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,1430730.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,ADMINISTRACIÓN PÚBLICA,7774770.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,ENSEÑANZA,2031930.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,SALUD,191200.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,OTROS SERVICIOS,955210.0
2021,18.0,TUNGURAHUA,1805.0,PATATE,ECONOMÍA TOTAL,27940810.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",10169960.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,MANUFACTURA,672950.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,469350.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,CONSTRUCCIÓN,167290.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,COMERCIO,3060440.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",3660060.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,ALOJAMIENTO Y SERVICIOS DE COMIDA,191750.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,ACTIVIDADES FINANCIERAS,1163420.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,3002950.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,ADMINISTRACIÓN PÚBLICA,7877840.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,ENSEÑANZA,2379750.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,SALUD,261930.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,OTROS SERVICIOS,397930.0
2021,18.0,TUNGURAHUA,1806.0,QUERO,ECONOMÍA TOTAL,33475620.000000004
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",13572090.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,EXPLOTACIÓN DE MINAS Y CANTERAS,71630.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,MANUFACTURA,54080460.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,3186070.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,CONSTRUCCIÓN,13118510.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,COMERCIO,32792890.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",6948650.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,ALOJAMIENTO Y SERVICIOS DE COMIDA,313880.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,ACTIVIDADES FINANCIERAS,7924050.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,7879270.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,ADMINISTRACIÓN PÚBLICA,24958730.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,ENSEÑANZA,10825720.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,SALUD,2197340.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,OTROS SERVICIOS,4408300.0
2021,18.0,TUNGURAHUA,1807.0,SAN PEDRO DE PELILEO,ECONOMÍA TOTAL,182277590.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",4893970.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,EXPLOTACIÓN DE MINAS Y CANTERAS,13870.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,MANUFACTURA,5038710.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,4908140.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,CONSTRUCCIÓN,2872000.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,COMERCIO,7361120.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",3284760.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,ALOJAMIENTO Y SERVICIOS DE COMIDA,395690.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,ACTIVIDADES FINANCIERAS,6887070.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,6472550.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,ADMINISTRACIÓN PÚBLICA,17193940.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,ENSEÑANZA,6066780.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,SALUD,890680.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,OTROS SERVICIOS,1236360.0
2021,18.0,TUNGURAHUA,1808.0,SANTIAGO DE PÍLLARO,ECONOMÍA TOTAL,67515640.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",10844260.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,EXPLOTACIÓN DE MINAS Y CANTERAS,0.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,MANUFACTURA,1496300.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,422980.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,CONSTRUCCIÓN,3202700.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,COMERCIO,4232140.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",1348370.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,ALOJAMIENTO Y SERVICIOS DE COMIDA,31000.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,ACTIVIDADES FINANCIERAS,843350.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,1441480.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,ADMINISTRACIÓN PÚBLICA,6157500.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,ENSEÑANZA,1072370.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,SALUD,77250.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,OTROS SERVICIOS,440200.0
2021,18.0,TUNGURAHUA,1809.0,TISALEO,ECONOMÍA TOTAL,31609900.0
2021,19.0,ZAMORA CHINCHIPE,1901.0,ZAMORA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1833440.0
2021,19.0,ZAMORA CHINCHIPE,1901.0,ZAMORA,EXPLOTACIÓN DE MINAS Y CANTERAS,5848310.0
2021,19.0,ZAMORA CHINCHIPE,1901.0,ZAMORA,MANUFACTURA,832480.0
2021,19.0,ZAMORA CHINCHIPE,1901.0,ZAMORA,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,30936480.0
