Año lectivo,AMIE,Nombre_Institución,Zona,Provincia,Cantón,Parroquia,Sostenimiento,Área,Matricula_Total
2015-2016 Fin,08H00226,ESCUELA  EGB  FISCAL SEGUNDO  MANTILLA,ZONA 1,ESMERALDAS,ESMERALDAS,CORONEL CARLOS CONCHA TORRES (CAB. EN HUELE),FISCAL,RURAL,39
2015-2016 Fin,08H00233,ESCUELA  EGB  FISCAL  PRESIDENTE URBINA,ZONA 1,ESMERALDAS,ESMERALDAS,CHINCA,FISCAL,RURAL,43
2015-2016 Fin,08H00235,ESCUELA  EGB  FISCAL TENIENTE GALO MOLINA,ZONA 1,ESMERALDAS,ESMERALDAS,CHINCA,FISCAL,RURAL,47
2015-2016 Fin,08H00237,ESCUELA MIXTA FAUSTINO GUERRA,ZONA 1,ESMERALDAS,ESMERALDAS,CHINCA,FISCAL,RURAL,82
2015-2016 Fin,08H00239,ESCUELA EGB FISCAL CHIGUE,ZONA 1,ESMERALDAS,ESMERALDAS,CHINCA,FISCAL,RURAL,430
2015-2016 Fin,08H00241,UNIDAD EDUCATIVA FISCAL  BARTOLOME RUIZ,ZONA 1,ESMERALDAS,ESMERALDAS,CHINCA,FISCAL,RURAL,446
2015-2016 Fin,08H00246,ESCUELA EDUARDO SOTOMAYOR,ZONA 1,ESMERALDAS,ESMERALDAS,CHINCA,FISCAL,RURAL,16
2015-2016 Fin,08H00247,ESCUELA GALAPAGOS,ZONA 1,ESMERALDAS,ESMERALDAS,CHINCA,FISCAL,RURAL,167
2015-2016 Fin,08H00252,ESCUELA EGB FISCAL  GUAYAS,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,140
2015-2016 Fin,08H00253,ESCUELA EGB FISCAL REPUBLICA DE PANAMA,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,28
2015-2016 Fin,08H00254,ESCUELA EGB FISCAL 24 DE SEPTIEMBRE,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,21
2015-2016 Fin,08H00255,ESCUELA  EGB FISCAL 2 DE AGOSTO,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,19
2015-2016 Fin,08H00256,ESCUELA  EGB FISCAL FLORENCIO ASTUDILLO LOPEZ,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,39
2015-2016 Fin,08H00257,ESCUELA EGB  FISCAL  RAMON  CASTRO JIJON,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,37
2015-2016 Fin,08H00258,ESCUELA EGB FISCAL  ANGEL BONILLA,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,123
2015-2016 Fin,08H00259,UNIDAD EDUCATIVA FISCAL ANTONIO FLORES JIJON,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,418
2015-2016 Fin,08H00260,ESCUELA EGB FISCAL SAGRADO CORAZON DE JESUS,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,14
2015-2016 Fin,08H00262,ESCUELA EGB  FISCAL  SAN RUFINO,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,MUNICIPAL,RURAL,52
2015-2016 Fin,08H00265,ESCUELA EGB FISCAL JAPON,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,40
2015-2016 Fin,08H00267,ESCUELA EGB FISCAL DR RUPERTO FALCONI ALARCON,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,25
2015-2016 Fin,08H00270,ESCUELA EGB  FISCAL  DIOSA VILLAGOMEZ,ZONA 1,ESMERALDAS,ESMERALDAS,CHINCA,FISCAL,RURAL,77
2015-2016 Fin,08H00271,ESCUELA DE EGB FISCAL MARCOS ALVAREZ,ZONA 1,ESMERALDAS,ESMERALDAS,MAJUA,FISCAL,RURAL,36
2015-2016 Fin,08H00273,ESCUELA EGB FISCAL  SAN ANDRES,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,34
2015-2016 Fin,08H00275,ESCUELA EGB FISCAL PALATINO GODOY,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,18
2015-2016 Fin,08H00276,COLEGIO TECNICO AGROPECUARIO JUAN MONTALVO,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,899
2015-2016 Fin,08H00277,ESCUELA EGB FISCAL WALTER HIMELMAN,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,170
2015-2016 Fin,08H00279,ESCUELA EGB FISCAL CESARGUTENBERG MARTINEZ,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,14
2015-2016 Fin,08H00280,ESCUELA EGB FISCAL ANTONIO LAVAYEN,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,49
2015-2016 Fin,08H00281,ESCUELA EGB FISCAL MIGUEL PLAZA QUIÑONEZ,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,18
2015-2016 Fin,08H00283,ESCUELA EGB FISCAL SANTA ROSA,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,26
2015-2016 Fin,08H00285,MARIA  DEL  CARMEN  MEJIA,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,23
2015-2016 Fin,08H00287,ESCUELA EGB  FISCAL JACINTO DE GARAICOA,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,28
2015-2016 Fin,08H00290,ESCUELA EGB FISCAL ALFREDO BAQUERIZO MORENO,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,41
2015-2016 Fin,08H00292,ESCUELA EGB  FISCAL NUEVO MUNDO,ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,35
2015-2016 Fin,08H00295,PARTIDERO (S/N),ZONA 1,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),FISCAL,RURAL,14
2015-2016 Fin,08H00297,COLEGIO DE BACHILLERATO FISCAL LIBERTAD DE TIEMBRE,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,FISCAL,RURAL,160
2015-2016 Fin,08H00300,UNIDAD EDUCATIVA  FISCAL  SAN MATEO,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,FISCAL,RURAL,618
2015-2016 Fin,08H00302,ESCUELA  EGB  FISCAL CESAR NEVIL  ESTUPIÑAN BASS,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,FISCAL,RURAL,108
2015-2016 Fin,08H00303,ESCUELA  EGB  FISCAL  ANA ELISA PIMENTEL PORTOCARRERO,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,FISCAL,RURAL,195
2015-2016 Fin,08H00306,ESCUELA DE EGB FISCAL  VICENTE MATIAS ALVARADO GREFA,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,FISCAL,RURAL,52
2015-2016 Fin,08H00308,ESCUELA  EGB FISCAL RICARDO PAREDES ROMERO,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,FISCAL,RURAL,200
2015-2016 Fin,08H00309,ESCUELA EGB  FISCAL DELFINA JIJON DE CONCHA,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,FISCAL,RURAL,201
2015-2016 Fin,08H00310,ESCUELA  EGB FISCAL FOLKE ANDERSON,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,FISCAL,RURAL,119
2015-2016 Fin,08H00313,ESCUELA EGB FISCAL PROVINCIA DE BOLIVAR,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,FISCAL,RURAL,116
2015-2016 Fin,08H00316,ESCUELA EGB FISCAL PROVINCIA  DEL ORO,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,FISCAL,RURAL,52
2015-2016 Fin,08H00319,ESCUELA EGB  FISCAL BENJAMIN  SERRANO,ZONA 1,ESMERALDAS,ESMERALDAS,TABIAZO,FISCAL,RURAL,27
2015-2016 Fin,08H00320,ESCUELA EGB FISCAL JORGE ESTUPIÑAN TELLO,ZONA 1,ESMERALDAS,ESMERALDAS,TABIAZO,FISCAL,RURAL,13
2015-2016 Fin,08H00322,ESCUELA  EGB FISCAL TENIENTE HUGO ORTIZ,ZONA 1,ESMERALDAS,ESMERALDAS,TABIAZO,FISCAL,RURAL,77
2015-2016 Fin,08H00324,ESCUELA EGB  FISCAL  BARTOLOME RUIZ,ZONA 1,ESMERALDAS,ESMERALDAS,TABIAZO,FISCAL,RURAL,99
2015-2016 Fin,08H00325,UNIDAD EDUCATIVA FISCAL TABIAZO,ZONA 1,ESMERALDAS,ESMERALDAS,TABIAZO,FISCAL,RURAL,696
2015-2016 Fin,08H00328,COLEGIO DE BACHILLERATO FISCAL  TACHINA,ZONA 1,ESMERALDAS,ESMERALDAS,TACHINA,FISCAL,RURAL,101
2015-2016 Fin,08H00329,ESCUELA EGB FISCAL JOSE JIJON SAAVEDRA,ZONA 1,ESMERALDAS,ESMERALDAS,TACHINA,FISCAL,RURAL,55
2015-2016 Fin,08H00333,ESCUELA EGB FISCAL TEODORO MORAN VALVERDE,ZONA 1,ESMERALDAS,ESMERALDAS,TACHINA,FISCAL,RURAL,112
2015-2016 Fin,08H00334,UNIDAD EDUCATIVA FISCOMISIONAL  SAN FRANCISCO DE ASIS,ZONA 1,ESMERALDAS,ESMERALDAS,TACHINA,FISCOMISIONAL,RURAL,611
2015-2016 Fin,08H00336,ESCUELA EGB  FISCAL JOSE JOAQUIN  MONTUFAR,ZONA 1,ESMERALDAS,ESMERALDAS,TACHINA,FISCAL,RURAL,28
2015-2016 Fin,08H00339,ESCUELA  EGB  FISCAL PEDRO CORNELIO DROUET,ZONA 1,ESMERALDAS,ESMERALDAS,TACHINA,FISCAL,RURAL,812
2015-2016 Fin,08H00341,ESCUELA  EGB  FISCAL VIDAL VIVERO VALENCIA,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,439
2015-2016 Fin,08H00342,UNIDAD EDUCATIVA FISCAL CINCO DE AGOSTO,ZONA 1,ESMERALDAS,ESMERALDAS,5 DE AGOSTO,FISCAL,URBANA,2782
2015-2016 Fin,08H00345,UNIDAD EDUCATIVA PARTICULAR FRANCES,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,PARTICULAR,URBANA,546
2015-2016 Fin,08H00347,ESCUELA  FISCOMICIONAL BUEN PASTOR,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCOMISIONAL,URBANA,339
2015-2016 Fin,08H00352,ESCUELA  EGB  FISCAL JAIME HURTADO GONZALEZ,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,494
2015-2016 Fin,08H00357,COLEGIO FISCAL COMPENSATORIO 8 DE MARZO,ZONA 1,ESMERALDAS,ESMERALDAS,ESMERALDAS,FISCAL,URBANA,44
2015-2016 Fin,08H00359,UNIDAD  DE EDUCACION ESPECIAL FISCAL GUIOMAR VERA RAMIREZ,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,100
2015-2016 Fin,08H00361,COLEGIO DE BACHILLERATO FISCAL NOCTUNO ENRIQUE SUAREZ PIMENTEL,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,266
2015-2016 Fin,08H00363,UNIDAD EEDUCATIVA FM SAN DANIEL COMBONI,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCOMISIONAL,URBANA,1094
2015-2016 Fin,08H00364,UNIDAD EDUCATIVA FISCAL CARLOS CONCHA TORRES,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,808
2015-2016 Fin,08H00365,ESCUELA EGB PARTICULAR ANGELITA  ORTIZ DE ITURBURO,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,PARTICULAR,URBANA,124
2015-2016 Fin,08H00366,UNIDAD EDUCATIVA FISCOMISIONAL MARIA AUXILIADORA,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCOMISIONAL,URBANA,2714
2015-2016 Fin,08H00368,ESCUELA EGB FISCAL VICENTE CUEVA ANDRADE,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,194
2015-2016 Fin,08H00369,UNIDAD EDUCATIVA FISCAL  ALFONSO QUIÑONEZ GEORGE,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,1668
2015-2016 Fin,08H00370,ESCUELA EGB FISCAL HEROES DE TIWINTZA,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,226
2015-2016 Fin,08H00371,INSTITUTO TECNOLOGICO SUPERIOR LUIS TELLO,ZONA 1,ESMERALDAS,ESMERALDAS,5 DE AGOSTO,FISCAL,URBANA,822
2015-2016 Fin,08H00372,UNIDAD EDUCATIVA FISCAL    LEON DE FEBRES CORDERO,ZONA 1,ESMERALDAS,ESMERALDAS,VUELTA LARGA,FISCAL,RURAL,549
2015-2016 Fin,08H00373,ESCUELA EGB FISCAL RIO TEAONE,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,236
2015-2016 Fin,08H00374,ESCUELA  EGB  FISCAL CAMILO BORJA,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,507
2015-2016 Fin,08H00375,ANGEL BARBISOTTI,ZONA 1,ESMERALDAS,ESMERALDAS,ESMERALDAS,FISCOMISIONAL,URBANA,698
2015-2016 Fin,08H00381,ESCUELA EGB PCEI FISCAL SANTIDAD DE DIOS,ZONA 1,ESMERALDAS,ESMERALDAS,5 DE AGOSTO,FISCAL,URBANA,219
2015-2016 Fin,08H00386,ESCUELA EGB FISCOMISIONAL NUESTRA SEÑORA DE LORETO,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,PARTICULAR,URBANA,263
2015-2016 Fin,08H00391,UNIDAD EDUCATIVA FISCAL  15 DE MARZO,ZONA 1,ESMERALDAS,ESMERALDAS,5 DE AGOSTO,FISCAL,URBANA,1228
2015-2016 Fin,08H00393,JARDIN MI PRIMERA LUCHA,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,28
2015-2016 Fin,08H00394,ESCUELA  EGB  FISCAL HOMERO LOPEZ SAUD,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,561
2015-2016 Fin,08H00395,UNIDAD EDUCATIVA  FISCAL RAUL DELGADO GARAY,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,1320
2015-2016 Fin,08H00399,ESCUELA  EGB  FISCAL CARMELA CORONEL MURILLO,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,156
2015-2016 Fin,08H00400,UNIDAD EDUCATIVA FISCAL EDILFO BENNETT ANGULO,ZONA 1,ESMERALDAS,ESMERALDAS,5 DE AGOSTO,FISCAL,URBANA,881
2015-2016 Fin,08H00401,ESCUELA EGB  FISCAL CONSUELO BENAVIDES CEVALLOS,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,444
2015-2016 Fin,08H00402,ESCUELA EGB FISCAL  LIC LAURA MOSQUERA DE ORTIZ,ZONA 1,ESMERALDAS,ESMERALDAS,5 DE AGOSTO,FISCAL,URBANA,913
2015-2016 Fin,08H00403,UNIDAD EDUCATIVA DE EDUCACION ESPECIA FM  JUAN PABLO II,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCOMISIONAL,URBANA,131
2015-2016 Fin,08H00405,ESCUELA EGB FISCAL  CESAR NEVIL ESTUPIÑAN BASS,ZONA 1,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,FISCAL,URBANA,709
2015-2016 Fin,08H00411,ESCUELA EGB FISCOMISIONAL DANIEL COMBONI,ZONA 1,ESMERALDAS,ESMERALDAS,5 DE AGOSTO,FISCOMISIONAL,URBANA,624
2015-2016 Fin,08H00412,UNIDAD EDUCATIVA  FISCAL WALTER QUIÑONEZ SEVILLA,ZONA 1,ESMERALDAS,ESMERALDAS,5 DE AGOSTO,FISCAL,URBANA,1117
2015-2016 Fin,08H00414,UNIDAD EDUCATIVA FISCOMISIONAL PAULO VI,ZONA 1,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),FISCOMISIONAL,URBANA,565
2015-2016 Fin,08H00415,ESCUELA EGB FISCAL REPUBLICA DE HONDURAS,ZONA 1,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),FISCAL,URBANA,16
2015-2016 Fin,08H00416,ESCUELA EGB FISCAL ALONSO DE ILLESCA,ZONA 1,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),FISCAL,URBANA,13
2015-2016 Fin,08H00417,ESCUELA EGB FISCAL REPUBLICA DE HAITI,ZONA 1,ESMERALDAS,ELOY ALFARO,PAMPANAL DE BOLIVAR,FISCAL,RURAL,19
2015-2016 Fin,08H00420,ESCUELA  EGB FISCAL NUEVA UNION,ZONA 1,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),FISCAL,URBANA,19
2015-2016 Fin,08H00421,ESCUELA EGB  FISCAL 13 DE MAYO,ZONA 1,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),FISCAL,URBANA,141
2015-2016 Fin,08H00428,ESCUELA EGB FISCAL JACINTO COYAHUASO,ZONA 1,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),FISCAL,URBANA,14
2015-2016 Fin,08H00431,16 DE OCTUBRE TECNICO,ZONA 1,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),FISCAL,URBANA,1732
2015-2016 Fin,08H00432,ESCUELA EGB FISCAL  12 DE OCTUBRE,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCAL,RURAL,36
2015-2016 Fin,08H00437,UNIDAD EDUCATIVA 2 DE AGOSTO,ZONA 1,ESMERALDAS,ELOY ALFARO,ANCHAYACU,FISCAL,RURAL,522
2015-2016 Fin,08H00438,ESCUELA EGB FISCAL NICOLAS AGUILERA,ZONA 1,ESMERALDAS,ELOY ALFARO,ANCHAYACU,FISCAL,RURAL,24
2015-2016 Fin,08H00440,UNIDAD EDUCATIVA SANTA MARIA DE LOS CAYAPAS,ZONA 1,ESMERALDAS,ELOY ALFARO,ATAHUALPA (CAB. EN CAMARONES),FISCOMISIONAL,RURAL,291
2015-2016 Fin,08H00442,ESCUELA EGB FISCAL PROVINCIA DEL CAÑAR,ZONA 1,ESMERALDAS,ELOY ALFARO,ATAHUALPA (CAB. EN CAMARONES),FISCAL,RURAL,15
2015-2016 Fin,08H00444,ESCUELA EGB FISCAL BATALA DE TARQUI,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCAL,RURAL,23
2015-2016 Fin,08H00445,ESCUELA EGB FISCAL JORGE CONCHA TORRES,ZONA 1,ESMERALDAS,ELOY ALFARO,ANCHAYACU,FISCAL,RURAL,34
2015-2016 Fin,08H00448,ESCUELA EGB FISCAL VALLE DEL PATARE,ZONA 1,ESMERALDAS,ELOY ALFARO,ANCHAYACU,FISCAL,RURAL,13
2015-2016 Fin,08H00449,ESCUELA EGB FISCAL 17 DE DICIEMBRE,ZONA 1,ESMERALDAS,ELOY ALFARO,LA TOLA,FISCAL,RURAL,220
2015-2016 Fin,08H00452,ESCUELA EGB FISCAL REPUBLICA DE CANADA,ZONA 1,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),FISCAL,URBANA,9
2015-2016 Fin,08H00456,ESCUELA EGB FISCAL CLEMENTE CONCHA,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCAL,RURAL,46
2015-2016 Fin,08H00459,ESCUELA EGB FISCAL DOMINGA MERCADO PADILLA,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCAL,RURAL,28
2015-2016 Fin,08H00460,ESCUELA EGB FISCAL JOSE ALBERTO DONOSO RIVERA,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCAL,RURAL,21
2015-2016 Fin,08H00461,UNIDAD EDUCATIOVA FISCAL  BORBON,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCAL,RURAL,856
2015-2016 Fin,08H00462,UNIDAD EDUCATIVA FISCOMISIONAL SANTA MARIA GORETTI,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCOMISIONAL,RURAL,935
2015-2016 Fin,08H00464,ESCUELA EGB FISCAL MEXICO,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCAL,RURAL,1031
2015-2016 Fin,08H00466,ESCUELA EGB FISCAL LUIS ALMENDARIS,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCAL,RURAL,49
2015-2016 Fin,08H00469,UNIDAD EDUCATIVA PARTICULAR EVANGELICA LUZ Y LIBERTAD,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,PARTICULAR,RURAL,207
2015-2016 Fin,08H00472,ESCUELA EGB FISCAL 30 DE AGOSTO,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCAL,RURAL,60
2015-2016 Fin,08H00474,ESCUELA EGB FISCAL LUIS FELIPE CASTRO,ZONA 1,ESMERALDAS,ELOY ALFARO,BORBON,FISCAL,RURAL,22
2015-2016 Fin,08H00475,ESCUELA EGB FISCAL BUENOS AIRES,ZONA 1,ESMERALDAS,ELOY ALFARO,ANCHAYACU,FISCAL,RURAL,19
2015-2016 Fin,08H00479,ESCUELA EGB FISCOMISIONAL AURERIO ELIAS MERA,ZONA 1,ESMERALDAS,ELOY ALFARO,LA TOLA,FISCOMISIONAL,RURAL,219
2015-2016 Fin,08H00485,UNIDAD EDUCATIVA LA TOLA,ZONA 1,ESMERALDAS,ELOY ALFARO,LA TOLA,FISCAL,RURAL,330
2015-2016 Fin,08H00486,UNIDAD EDUCATIVA FISCOMISIONAL CONCEPCION TEMBOURY,ZONA 1,ESMERALDAS,ELOY ALFARO,LA TOLA,FISCOMISIONAL,RURAL,369
2015-2016 Fin,08H00487,ESCUELA  EGB  FISCAL  FRANCISCO JAVIER DE ASCAZUBI,ZONA 1,ESMERALDAS,ELOY ALFARO,LA TOLA,FISCAL,RURAL,18
2015-2016 Fin,08H00489,ESCUELA EGB FISCAL ANIBAL DIAZ BARREIRO,ZONA 1,ESMERALDAS,ELOY ALFARO,LA TOLA,FISCAL,RURAL,333
2015-2016 Fin,08H00490,ESCUELA EGB FISCAL BELLA AURORA,ZONA 1,ESMERALDAS,ELOY ALFARO,LUIS VARGAS TORRES (CAB. EN PLAYA DE ORO),FISCAL,RURAL,17
2015-2016 Fin,08H00491,ESCUELA EGB FISCAL RITA LECUMBERRI,ZONA 1,ESMERALDAS,ELOY ALFARO,LUIS VARGAS TORRES (CAB. EN PLAYA DE ORO),FISCAL,RURAL,80
2015-2016 Fin,08H00495,ESCUELA  EGB FISCAL RIO SANTIAGO,ZONA 1,ESMERALDAS,ELOY ALFARO,MALDONADO,FISCAL,RURAL,5
2015-2016 Fin,08H00496,UNIDAD EDUCATIVA MALDONADO,ZONA 1,ESMERALDAS,ELOY ALFARO,MALDONADO,FISCAL,RURAL,967
2015-2016 Fin,08H00499,ESCUELA EGB FISCAL 28 DE MAYO,ZONA 1,ESMERALDAS,ELOY ALFARO,PAMPANAL DE BOLIVAR,FISCAL,RURAL,74
2015-2016 Fin,08H00500,MANUEL J. CALLE,ZONA 1,ESMERALDAS,ELOY ALFARO,PAMPANAL DE BOLIVAR,FISCAL,RURAL,251
2015-2016 Fin,08H00502,ESCUELA EGB FISCAL RIO MARAÑON,ZONA 1,ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,FISCAL,RURAL,15
2015-2016 Fin,08H00509,UNIDAD EDUCATIVA SAN FRANCISCO DE ONZOLE,ZONA 1,ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,FISCAL,RURAL,264
2015-2016 Fin,08H00510,ESCUELA EGB FISCAL24 DE SEPTIEMBRE,ZONA 1,ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,FISCAL,RURAL,16
2015-2016 Fin,08H00511,ESCUELA EGB FISCAL GRAL MARIANO BARONA,ZONA 1,ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,FISCAL,RURAL,37
2015-2016 Fin,08H00513,ESCUELA EGB FISCAL GRAN COLOMBIA,ZONA 1,ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,FISCAL,RURAL,269
2015-2016 Fin,08H00514,ESCUELA EGB FISCAL GASTON FIGUEIRA,ZONA 1,ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,FISCAL,RURAL,145
2015-2016 Fin,08H00515,ESCUELA EGB FISCAL HUAYNACAPAC,ZONA 1,ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,FISCAL,RURAL,12
2015-2016 Fin,08H00519,ESCUELA EGB FISCAL AGUSTIN BEDON,ZONA 1,ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,FISCAL,RURAL,130
2015-2016 Fin,08H00522,DOMINGO MEDINA ZURITA,ZONA 1,ESMERALDAS,ELOY ALFARO,SELVA ALEGRE,FISCAL,RURAL,473
