provincia,anio,ciiu,total_vab_miles_usd
LOJA,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,20447010.0
LOJA,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",81564210.0
LOJA,2023,ACTIVIDADES FINANCIERAS,109479760.0
LOJA,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,154787510.0
LOJA,2023,ADMINISTRACIÓN PÚBLICA,308882390.0
LOJA,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",91737070.0
LOJA,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,12836600.0
LOJA,2023,COMERCIO,253804740.0
LOJA,2023,CONSTRUCCIÓN,105592710.0
LOJA,2023,ECONOMÍA TOTAL,1890552690.0
LOJA,2023,ENSEÑANZA,492121050.0
LOJA,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,5684320.0
LOJA,2023,MANUFACTURA,78871990.0
LOJA,2023,OTROS SERVICIOS,46972850.0
LOJA,2023,SALUD,131984550.0
LOJA,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,19669230.0
LOJA,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",78127920.0
LOS RÍOS,2018,ACTIVIDADES FINANCIERAS,37518510.0
LOS RÍOS,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,115650490.0
LOS RÍOS,2018,ADMINISTRACIÓN PÚBLICA,269432890.0
LOS RÍOS,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1346138130.0
LOS RÍOS,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,22197840.0
LOS RÍOS,2018,COMERCIO,426840660.0
LOS RÍOS,2018,CONSTRUCCIÓN,138671290.0
LOS RÍOS,2018,ECONOMÍA TOTAL,3140980170.0
LOS RÍOS,2018,ENSEÑANZA,245591970.0
LOS RÍOS,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,526970.0
LOS RÍOS,2018,MANUFACTURA,297095400.0
LOS RÍOS,2018,OTROS SERVICIOS,28460320.0
LOS RÍOS,2018,SALUD,87090040.0
LOS RÍOS,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,37510350.0
LOS RÍOS,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",88255310.0
LOS RÍOS,2019,ACTIVIDADES FINANCIERAS,40853670.0
LOS RÍOS,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,118821170.0
LOS RÍOS,2019,ADMINISTRACIÓN PÚBLICA,261714350.0
LOS RÍOS,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1300547830.0
LOS RÍOS,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,24177230.0
LOS RÍOS,2019,COMERCIO,442682540.0
LOS RÍOS,2019,CONSTRUCCIÓN,137118470.0
LOS RÍOS,2019,ECONOMÍA TOTAL,3142044960.0
LOS RÍOS,2019,ENSEÑANZA,241337290.0
LOS RÍOS,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,550230.0
LOS RÍOS,2019,MANUFACTURA,320397740.0
LOS RÍOS,2019,OTROS SERVICIOS,35635960.0
LOS RÍOS,2019,SALUD,88847270.0
LOS RÍOS,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,43095090.0
LOS RÍOS,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",86266120.0
LOS RÍOS,2020,ACTIVIDADES FINANCIERAS,34325760.0
LOS RÍOS,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,105335980.0
LOS RÍOS,2020,ADMINISTRACIÓN PÚBLICA,266289530.0
LOS RÍOS,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1435232560.0
LOS RÍOS,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,19752730.0
LOS RÍOS,2020,COMERCIO,429973220.0
LOS RÍOS,2020,CONSTRUCCIÓN,145709130.0
LOS RÍOS,2020,ECONOMÍA TOTAL,3220731110.0
LOS RÍOS,2020,ENSEÑANZA,221059960.0
LOS RÍOS,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,617240.0
LOS RÍOS,2020,MANUFACTURA,305640230.0
LOS RÍOS,2020,OTROS SERVICIOS,32316010.0
LOS RÍOS,2020,SALUD,107464780.0
LOS RÍOS,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,40714370.0
LOS RÍOS,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",76299610.0
LOS RÍOS,2021,ACTIVIDADES FINANCIERAS,43290030.0
LOS RÍOS,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,102571240.0
LOS RÍOS,2021,ADMINISTRACIÓN PÚBLICA,297504290.0
LOS RÍOS,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1475863900.0
LOS RÍOS,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,24534250.0
LOS RÍOS,2021,COMERCIO,498184590.0
LOS RÍOS,2021,CONSTRUCCIÓN,118508900.0
LOS RÍOS,2021,ECONOMÍA TOTAL,3302658640.0
LOS RÍOS,2021,ENSEÑANZA,222618330.0
LOS RÍOS,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,320760.0
LOS RÍOS,2021,MANUFACTURA,277832830.0
LOS RÍOS,2021,OTROS SERVICIOS,31918260.0
LOS RÍOS,2021,SALUD,87553400.0
LOS RÍOS,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,43984990.0
LOS RÍOS,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",77972870.0
LOS RÍOS,2022,ACTIVIDADES FINANCIERAS,55887600.0
LOS RÍOS,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,121867390.0
LOS RÍOS,2022,ADMINISTRACIÓN PÚBLICA,282425950.0
LOS RÍOS,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1485718380.0
LOS RÍOS,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,23350240.0
LOS RÍOS,2022,COMERCIO,554411840.0
LOS RÍOS,2022,CONSTRUCCIÓN,135524620.0
LOS RÍOS,2022,ECONOMÍA TOTAL,3437848420.0
LOS RÍOS,2022,ENSEÑANZA,243028160.0
LOS RÍOS,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,381700.0
LOS RÍOS,2022,MANUFACTURA,299099410.0
LOS RÍOS,2022,OTROS SERVICIOS,34581320.0
LOS RÍOS,2022,SALUD,89810320.0
LOS RÍOS,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,43397220.0
LOS RÍOS,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",68364270.0
LOS RÍOS,2023,ACTIVIDADES FINANCIERAS,58166390.0
LOS RÍOS,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,141111510.0
LOS RÍOS,2023,ADMINISTRACIÓN PÚBLICA,315399850.0
LOS RÍOS,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",1811657710.0
LOS RÍOS,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,12555230.0
LOS RÍOS,2023,COMERCIO,624923880.0
LOS RÍOS,2023,CONSTRUCCIÓN,151901210.0
LOS RÍOS,2023,ECONOMÍA TOTAL,3905488870.0
LOS RÍOS,2023,ENSEÑANZA,264674630.0
LOS RÍOS,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,540950.0
LOS RÍOS,2023,MANUFACTURA,262182550.0
LOS RÍOS,2023,OTROS SERVICIOS,32790640.0
LOS RÍOS,2023,SALUD,95046230.0
LOS RÍOS,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,43551520.0
LOS RÍOS,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",90986570.0
MANABÍ,2018,ACTIVIDADES FINANCIERAS,107504400.0
MANABÍ,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,549149830.0
MANABÍ,2018,ADMINISTRACIÓN PÚBLICA,646782550.0
MANABÍ,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",622218090.0
MANABÍ,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,67230050.0
MANABÍ,2018,COMERCIO,784734710.0
MANABÍ,2018,CONSTRUCCIÓN,333512260.0
MANABÍ,2018,ECONOMÍA TOTAL,4998039300.0
MANABÍ,2018,ENSEÑANZA,461131920.0
MANABÍ,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,10607000.0
MANABÍ,2018,MANUFACTURA,719873990.0
MANABÍ,2018,OTROS SERVICIOS,92001920.0
MANABÍ,2018,SALUD,290994420.0
MANABÍ,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,101763520.0
MANABÍ,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",210534640.0
MANABÍ,2019,ACTIVIDADES FINANCIERAS,107346500.0
MANABÍ,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,511539940.0
MANABÍ,2019,ADMINISTRACIÓN PÚBLICA,588720390.0
MANABÍ,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",624837400.0
MANABÍ,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,56479030.0
MANABÍ,2019,COMERCIO,803588280.0
MANABÍ,2019,CONSTRUCCIÓN,286463640.0
MANABÍ,2019,ECONOMÍA TOTAL,4898243550.0
MANABÍ,2019,ENSEÑANZA,476996310.0
MANABÍ,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,7236750.0
MANABÍ,2019,MANUFACTURA,711084610.0
MANABÍ,2019,OTROS SERVICIOS,100448920.0
MANABÍ,2019,SALUD,301554390.0
MANABÍ,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,114751430.0
MANABÍ,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",207195960.0
MANABÍ,2020,ACTIVIDADES FINANCIERAS,90572920.0
MANABÍ,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,443567070.0
MANABÍ,2020,ADMINISTRACIÓN PÚBLICA,573958120.0
MANABÍ,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",576589870.0
MANABÍ,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,40196460.0
MANABÍ,2020,COMERCIO,693044360.0
MANABÍ,2020,CONSTRUCCIÓN,224360060.0
MANABÍ,2020,ECONOMÍA TOTAL,4515587310.0
MANABÍ,2020,ENSEÑANZA,439170470.0
MANABÍ,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,5165880.0
MANABÍ,2020,MANUFACTURA,745383480.0
MANABÍ,2020,OTROS SERVICIOS,76597570.0
MANABÍ,2020,SALUD,330541790.0
MANABÍ,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,105348220.0
MANABÍ,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",171091040.0
MANABÍ,2021,ACTIVIDADES FINANCIERAS,104019590.0
MANABÍ,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,449202000.0
MANABÍ,2021,ADMINISTRACIÓN PÚBLICA,595850360.0
MANABÍ,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",637599540.0
MANABÍ,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,60784620.0
MANABÍ,2021,COMERCIO,847461750.0
MANABÍ,2021,CONSTRUCCIÓN,239944190.0
MANABÍ,2021,ECONOMÍA TOTAL,4847864030.0
MANABÍ,2021,ENSEÑANZA,442598160.0
MANABÍ,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,5142770.0
MANABÍ,2021,MANUFACTURA,784467820.0
MANABÍ,2021,OTROS SERVICIOS,82673150.0
MANABÍ,2021,SALUD,305424570.0
MANABÍ,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,113851960.0
MANABÍ,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",178843550.0
MANABÍ,2022,ACTIVIDADES FINANCIERAS,134190350.0
MANABÍ,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,501794490.0
MANABÍ,2022,ADMINISTRACIÓN PÚBLICA,551150250.0
MANABÍ,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",614528630.0
MANABÍ,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,62725030.0
MANABÍ,2022,COMERCIO,1036295040.0
MANABÍ,2022,CONSTRUCCIÓN,282664280.0
MANABÍ,2022,ECONOMÍA TOTAL,5383568250.0
MANABÍ,2022,ENSEÑANZA,535830220.0
MANABÍ,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,7323230.0
MANABÍ,2022,MANUFACTURA,939334680.0
MANABÍ,2022,OTROS SERVICIOS,82000490.0
MANABÍ,2022,SALUD,331848090.0
MANABÍ,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,111105660.0
MANABÍ,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",192777810.0
MANABÍ,2023,ACTIVIDADES FINANCIERAS,142823670.0
MANABÍ,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,432729290.0
MANABÍ,2023,ADMINISTRACIÓN PÚBLICA,742203150.0
MANABÍ,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",776349310.0
MANABÍ,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,76132130.0
MANABÍ,2023,COMERCIO,1100854330.0
MANABÍ,2023,CONSTRUCCIÓN,311364920.0
MANABÍ,2023,ECONOMÍA TOTAL,5903547770.0
MANABÍ,2023,ENSEÑANZA,566772770.0
MANABÍ,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,7465100.0
MANABÍ,2023,MANUFACTURA,959343980.0
MANABÍ,2023,OTROS SERVICIOS,93355290.0
MANABÍ,2023,SALUD,364704670.0
MANABÍ,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,115611890.0
MANABÍ,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",213837270.0
MORONA SANTIAGO,2018,ACTIVIDADES FINANCIERAS,12905960.0
MORONA SANTIAGO,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,36259240.0
MORONA SANTIAGO,2018,ADMINISTRACIÓN PÚBLICA,161978630.0
MORONA SANTIAGO,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",45112690.0
MORONA SANTIAGO,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,4097920.0
MORONA SANTIAGO,2018,COMERCIO,42584860.0
MORONA SANTIAGO,2018,CONSTRUCCIÓN,30583450.0
MORONA SANTIAGO,2018,ECONOMÍA TOTAL,453101390.0
MORONA SANTIAGO,2018,ENSEÑANZA,54456510.0
MORONA SANTIAGO,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,1053830.0
MORONA SANTIAGO,2018,MANUFACTURA,6027570.0
MORONA SANTIAGO,2018,OTROS SERVICIOS,6864070.0
MORONA SANTIAGO,2018,SALUD,17339520.0
MORONA SANTIAGO,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,18486940.0
MORONA SANTIAGO,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",15350200.0
MORONA SANTIAGO,2019,ACTIVIDADES FINANCIERAS,12705180.0
MORONA SANTIAGO,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,30417500.0
MORONA SANTIAGO,2019,ADMINISTRACIÓN PÚBLICA,154844660.0
MORONA SANTIAGO,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",44056270.0
MORONA SANTIAGO,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,4137210.0
MORONA SANTIAGO,2019,COMERCIO,44436000.0
MORONA SANTIAGO,2019,CONSTRUCCIÓN,29700210.0
MORONA SANTIAGO,2019,ECONOMÍA TOTAL,446051270.0
MORONA SANTIAGO,2019,ENSEÑANZA,55402870.0
MORONA SANTIAGO,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,1762670.0
MORONA SANTIAGO,2019,MANUFACTURA,5876850.0
MORONA SANTIAGO,2019,OTROS SERVICIOS,8426620.0
MORONA SANTIAGO,2019,SALUD,16191250.0
MORONA SANTIAGO,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,22617270.0
MORONA SANTIAGO,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",15476710.0
MORONA SANTIAGO,2020,ACTIVIDADES FINANCIERAS,10854130.0
MORONA SANTIAGO,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,26999700.0
MORONA SANTIAGO,2020,ADMINISTRACIÓN PÚBLICA,163623960.0
MORONA SANTIAGO,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",41617990.0
MORONA SANTIAGO,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,2675890.0
MORONA SANTIAGO,2020,COMERCIO,39671070.0
MORONA SANTIAGO,2020,CONSTRUCCIÓN,22346940.0
MORONA SANTIAGO,2020,ECONOMÍA TOTAL,421692490.0
MORONA SANTIAGO,2020,ENSEÑANZA,50137240.0
MORONA SANTIAGO,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,2161870.0
MORONA SANTIAGO,2020,MANUFACTURA,4045970.0
MORONA SANTIAGO,2020,OTROS SERVICIOS,6886240.0
MORONA SANTIAGO,2020,SALUD,16780720.0
MORONA SANTIAGO,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,21113630.0
MORONA SANTIAGO,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",12777140.0
MORONA SANTIAGO,2021,ACTIVIDADES FINANCIERAS,14981950.0
MORONA SANTIAGO,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,28251460.0
MORONA SANTIAGO,2021,ADMINISTRACIÓN PÚBLICA,164537570.0
MORONA SANTIAGO,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",35279630.0
MORONA SANTIAGO,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,3692830.0
MORONA SANTIAGO,2021,COMERCIO,39964920.0
MORONA SANTIAGO,2021,CONSTRUCCIÓN,26542530.0
MORONA SANTIAGO,2021,ECONOMÍA TOTAL,426436800.0
MORONA SANTIAGO,2021,ENSEÑANZA,51287190.0
MORONA SANTIAGO,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,2613860.0
MORONA SANTIAGO,2021,MANUFACTURA,3795150.0
MORONA SANTIAGO,2021,OTROS SERVICIOS,7808750.0
MORONA SANTIAGO,2021,SALUD,13430030.0
MORONA SANTIAGO,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,22022440.0
MORONA SANTIAGO,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",12228490.0
MORONA SANTIAGO,2022,ACTIVIDADES FINANCIERAS,18993230.0
MORONA SANTIAGO,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,31261290.0
MORONA SANTIAGO,2022,ADMINISTRACIÓN PÚBLICA,208454790.0
MORONA SANTIAGO,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",42934560.0
MORONA SANTIAGO,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,4097370.0
MORONA SANTIAGO,2022,COMERCIO,49619800.0
MORONA SANTIAGO,2022,CONSTRUCCIÓN,28983870.0
MORONA SANTIAGO,2022,ECONOMÍA TOTAL,503268990.0
MORONA SANTIAGO,2022,ENSEÑANZA,53436100.0
MORONA SANTIAGO,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,3970270.0
MORONA SANTIAGO,2022,MANUFACTURA,2999450.0
MORONA SANTIAGO,2022,OTROS SERVICIOS,9440670.0
MORONA SANTIAGO,2022,SALUD,15293550.0
MORONA SANTIAGO,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,22447850.0
MORONA SANTIAGO,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",11336190.0
MORONA SANTIAGO,2023,ACTIVIDADES FINANCIERAS,19754510.0
MORONA SANTIAGO,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,32168910.0
MORONA SANTIAGO,2023,ADMINISTRACIÓN PÚBLICA,211686450.0
MORONA SANTIAGO,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",46367610.0
MORONA SANTIAGO,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,3095490.0
MORONA SANTIAGO,2023,COMERCIO,44978980.0
MORONA SANTIAGO,2023,CONSTRUCCIÓN,36405690.0
MORONA SANTIAGO,2023,ECONOMÍA TOTAL,523640750.0
MORONA SANTIAGO,2023,ENSEÑANZA,62402830.0
MORONA SANTIAGO,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,4301900.0
MORONA SANTIAGO,2023,MANUFACTURA,4323160.0
MORONA SANTIAGO,2023,OTROS SERVICIOS,7104060.0
MORONA SANTIAGO,2023,SALUD,15851980.0
MORONA SANTIAGO,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,21181440.0
MORONA SANTIAGO,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",14017740.0
NAPO,2018,ACTIVIDADES FINANCIERAS,6768500.0
NAPO,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,23278330.0
NAPO,2018,ADMINISTRACIÓN PÚBLICA,100036670.0
NAPO,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",21133850.0
NAPO,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,6308490.0
NAPO,2018,COMERCIO,33139210.0
NAPO,2018,CONSTRUCCIÓN,17307160.0
NAPO,2018,ECONOMÍA TOTAL,532270570.0
NAPO,2018,ENSEÑANZA,37865950.0
NAPO,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,133504579.99999999
NAPO,2018,MANUFACTURA,5055180.0
NAPO,2018,OTROS SERVICIOS,8060180.0
NAPO,2018,SALUD,13883640.0
NAPO,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,114022750.0
NAPO,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",11906080.0
NAPO,2019,ACTIVIDADES FINANCIERAS,6860120.0
NAPO,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,24524010.0
NAPO,2019,ADMINISTRACIÓN PÚBLICA,104466930.0
NAPO,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",23773900.0
NAPO,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,7400950.0
NAPO,2019,COMERCIO,28814760.0
NAPO,2019,CONSTRUCCIÓN,15698680.0
NAPO,2019,ECONOMÍA TOTAL,497830730.0
NAPO,2019,ENSEÑANZA,38619540.0
NAPO,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,89970680.0
NAPO,2019,MANUFACTURA,4506300.0
NAPO,2019,OTROS SERVICIOS,7469430.0
NAPO,2019,SALUD,15338110.0
NAPO,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,118457610.0
NAPO,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",11929710.0
NAPO,2020,ACTIVIDADES FINANCIERAS,5959550.0
NAPO,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,23647120.0
NAPO,2020,ADMINISTRACIÓN PÚBLICA,102830540.0
NAPO,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",25110270.0
NAPO,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,3363940.0
NAPO,2020,COMERCIO,20976150.0
NAPO,2020,CONSTRUCCIÓN,11564340.0
NAPO,2020,ECONOMÍA TOTAL,420197800.0
NAPO,2020,ENSEÑANZA,35573160.0
NAPO,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,38126820.0
NAPO,2020,MANUFACTURA,3744530.0
NAPO,2020,OTROS SERVICIOS,6970580.0
NAPO,2020,SALUD,13129100.0
NAPO,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,120787960.0
NAPO,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",8413740.0
NAPO,2021,ACTIVIDADES FINANCIERAS,7654760.0
NAPO,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,23784360.0
NAPO,2021,ADMINISTRACIÓN PÚBLICA,102909080.0
NAPO,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",25543830.0
NAPO,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,4109980.0
NAPO,2021,COMERCIO,27146880.0
NAPO,2021,CONSTRUCCIÓN,12509410.0
NAPO,2021,ECONOMÍA TOTAL,450854570.0
NAPO,2021,ENSEÑANZA,35516210.0
NAPO,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,63395570.0
NAPO,2021,MANUFACTURA,3533190.0
NAPO,2021,OTROS SERVICIOS,9349910.0
NAPO,2021,SALUD,12300960.0
NAPO,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,112125080.0
NAPO,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",10975350.0
NAPO,2022,ACTIVIDADES FINANCIERAS,10310880.0
NAPO,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,25096800.0
NAPO,2022,ADMINISTRACIÓN PÚBLICA,120958280.0
NAPO,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",19567700.0
NAPO,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,4244480.0
NAPO,2022,COMERCIO,34081820.0
NAPO,2022,CONSTRUCCIÓN,14989660.0
NAPO,2022,ECONOMÍA TOTAL,506389780.0
NAPO,2022,ENSEÑANZA,36776590.0
NAPO,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,76694390.0
NAPO,2022,MANUFACTURA,3596160.0
NAPO,2022,OTROS SERVICIOS,8769320.0
NAPO,2022,SALUD,15553180.0
NAPO,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,123799530.0
NAPO,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",11950990.0
NAPO,2023,ACTIVIDADES FINANCIERAS,9973650.0
NAPO,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,23514340.0
NAPO,2023,ADMINISTRACIÓN PÚBLICA,122746450.0
NAPO,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",35756460.0
NAPO,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,4763020.0
NAPO,2023,COMERCIO,30289370.0
NAPO,2023,CONSTRUCCIÓN,17360120.0
NAPO,2023,ECONOMÍA TOTAL,494701460.0
NAPO,2023,ENSEÑANZA,41718050.0
NAPO,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,54723410.0
NAPO,2023,MANUFACTURA,4433000.0
NAPO,2023,OTROS SERVICIOS,6593640.0
NAPO,2023,SALUD,16368090.0
NAPO,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,116868920.0
NAPO,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",9592940.0
ORELLANA,2018,ACTIVIDADES FINANCIERAS,6345510.0
ORELLANA,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,86878400.0
ORELLANA,2018,ADMINISTRACIÓN PÚBLICA,170415000.0
ORELLANA,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",34976960.0
ORELLANA,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,16856230.0
ORELLANA,2018,COMERCIO,96194170.0
ORELLANA,2018,CONSTRUCCIÓN,23962830.0
ORELLANA,2018,ECONOMÍA TOTAL,5376224000.0
ORELLANA,2018,ENSEÑANZA,47183210.0
ORELLANA,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,4687931310.0
